scenario_id,n_total,lambda0,cens_prop,prev,hr_overall,rel,hr_pos,hr_neg,replications,metric,value
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,true_rmst6,0.0322677520632402
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,true_rmst12,0.120253420380415
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,true_mile6,0.0103735289965156
8,300,0.0192540883488874,0.0,0.1,0.9,0.8,0.72,0.92,200,true_mile12,0.0186308921960289
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,logrank_p_reject,0.135
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,wlr_fh00_p_reject,0.135
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,wlr_fh01_p_reject,0.105
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,wlr_fh11_p_reject,0.12
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,wlr_fh10_p_reject,0.11
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,maxcombo_p_reject,0.065
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,cox_p_reject,0.135
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,rmst6_p_reject,0.04
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,rmst12_p_reject,0.06
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,cox_hr_bias,0.016362337415978
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,cox_hr_mse,0.0125495104365609
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,rmst6_bias,-0.0030658103090037
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,rmst6_mse,0.0152270169238436
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,rmst12_bias,-0.0155719782978877
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,rmst12_mse,0.106763205897263
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,mile6_bias,-0.0006921390925512
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,mile12_bias,-0.002827152427625
9,300,0.0192540883488874,0.0,0.1,0.9,0.9,0.81,0.91,200,true_hr_mix,0.9
